/*Owner & Copyrights: Vance King Saxbe. A.*/4,683.74:03:02:22
5,098.70:02:40:03
5,098.60:02:40:10
5,099.23:02:40:19
5,099.33:02:40:27
5,100.72:02:40:37
5,101.11:02:40:43
5,101.53:02:40:51
5,101.59:02:41:02
5,102.10:02:41:08
5,101.01:02:41:15
5,102.57:02:41:25
5,102.49:02:41:31
5,102.25:02:41:40
5,102.29:02:41:46
5,102.38:02:41:57
5,102.55:02:42:03
5,102.44:02:42:12
5,102.69:02:42:18
5,102.55:02:42:34
5,100.91:02:42:43
5,101.30:02:42:51
5,100.92:02:43:00
5,100.99:02:43:07
5,100.53:02:43:23
5,100.17:02:43:31
5,100.58:02:43:41
5,100.65:02:43:47
5,100.82:02:43:55
5,100.88:02:44:04
5,100.84:02:44:12
5,100.40:02:44:19
5,100.41:02:44:27
5,100.88:02:44:36
5,102.97:02:44:43
5,101.42:02:44:59
5,101.66:02:45:07
5,103.28:02:45:15
5,102.90:02:45:24
5,103.17:02:45:31
5,102.99:02:45:47
5,102.95:02:45:56
5,103.12:02:46:05
5,102.91:02:46:19
5,101.37:02:46:31
5,101.10:02:46:37
5,100.89:02:46:46
5,100.73:02:46:51
5,100.51:02:47:01
5,100.75:02:47:08
5,101.31:02:47:16
5,103.06:02:47:24
5,103.08:02:47:31
5,103.07:02:47:48
5,101.79:02:47:57
5,101.24:02:48:12
5,102.89:02:48:19
5,102.66:02:48:29
5,102.60:02:48:35
5,102.20:02:48:44
5,101.83:02:48:53
5,102.13:02:49:01
5,101.93:02:49:10
5,101.81:02:49:15
5,101.49:02:49:25
5,101.62:02:49:33
5,101.53:02:49:41
5,099.94:02:49:46
5,100.09:02:49:57
5,100.24:02:50:05
5,100.37:02:50:13
5,101.22:02:50:19
5,101.95:02:50:27
5,100.57:02:50:35
5,100.55:02:50:43
5,100.24:02:50:54
5,100.92:02:51:02
5,100.80:02:51:09
5,099.85:02:51:15
5,100.22:02:51:27
5,100.00:02:51:33
5,101.71:02:51:41
5,103.36:02:51:49
5,103.50:02:51:55
5,102.70:02:52:05
5,102.62:02:52:14
5,102.49:02:52:21
5,103.59:02:52:31
5,103.19:02:52:38
5,102.12:02:52:44
5,102.88:02:52:52
5,102.84:02:53:02
5,102.34:02:53:07
5,102.52:02:53:17
5,102.50:02:53:32
5,103.43:02:53:40
5,103.37:02:53:47
5,101.26:02:53:55
5,101.18:02:54:04
5,101.48:02:54:12
5,101.75:02:54:28
5,101.95:02:54:35
5,101.58:02:54:45
5,101.17:02:54:52
5,102.94:02:55:00
5,100.69:02:55:09
5,101.52:02:55:15
5,101.75:02:55:23
5,102.22:02:55:32
5,102.47:02:55:41
5,102.76:02:55:56
5,103.16:02:56:04
5,103.17:02:56:14
5,103.22:02:56:20
5,103.09:02:56:29
5,103.10:02:56:35
5,103.07:02:56:44
5,103.10:02:56:52
5,102.51:02:57:00
5,102.66:02:57:07
5,102.56:02:57:16
5,102.68:02:57:23
5,100.10:02:57:34
5,102.91:02:57:39
5,103.11:02:57:48
5,101.24:02:57:57
5,100.91:02:58:03
5,101.84:02:58:13
5,101.83:02:58:20
5,101.79:02:58:28
5,101.81:02:58:36
5,102.02:02:58:44
5,101.72:02:58:52
5,102.60:02:58:59
5,102.37:02:59:07
5,102.72:02:59:16
5,102.38:02:59:24
5,102.49:02:59:32
5,101.96:02:59:39
5,099.54:02:59:49
5,099.35:02:59:55
5,099.66:03:00:04
5,099.03:03:00:14
5,098.99:03:00:20
5,099.53:03:00:29
5,098.88:03:00:37
5,098.86:03:00:45
5,098.97:03:00:59
5,097.95:03:01:15
5,097.74:03:01:24
5,098.00:03:01:32
5,097.88:03:01:39
5,097.73:03:01:48
5,099.25:03:01:55
5,100.25:03:02:05
5,100.29:03:02:11
5,099.34:03:02:20
5,098.79:03:02:27
5,098.50:03:02:37
5,098.12:03:02:45
5,097.94:03:02:53
5,098.38:03:02:59
5,098.53:03:03:09
:03:03:11
5,102.45:03:26:19
5,103.06:03:26:30
5,103.10:03:26:43
5,102.52:03:26:49
5,102.42:03:26:54
5,102.46:03:27:04
5,102.26:03:27:10
5,103.13:03:27:16
5,102.29:03:27:25
5,101.67:03:27:33
5,101.96:03:27:40
5,101.40:03:27:49
5,101.48:03:27:57
5,101.40:03:27:57
5,101.48:03:27:58
5,102.14:03:28:05
5,101.65:03:28:13
5,101.16:03:28:20
5,101.48:03:28:30
5,101.31:03:28:36
5,101.54:03:28:45
5,103.64:03:28:55
5,104.66:03:29:00
5,104.86:03:29:11
5,103.43:03:29:21
5,105.20:03:29:30
5,106.69:03:29:33
5,107.57:03:29:42
5,107.18:03:29:52
5,107.01:03:29:58
5,104.50:03:30:08
5,099.76:03:40:06
:03:46:07
5,116.94:12:38:13
5,117.12:12:38:18
5,116.17:12:38:26
5,115.47:12:38:35
5,117.50:12:38:42
5,117.46:12:38:54
5,117.14:12:38:58
5,116.93:12:39:07
5,116.95:12:39:14
5,116.89:12:39:24
5,116.94:12:39:31
5,117.00:12:39:39
5,116.94:12:39:47
5,116.98:12:40:02
5,117.17:12:40:11
5,117.20:12:40:18
5,117.09:12:40:27
5,116.98:12:40:34
5,117.28:12:41:07
5,117.18:12:41:15
5,117.19:12:41:23
5,117.30:12:41:31
5,117.22:12:41:47
5,117.03:12:42:04
5,116.97:12:42:11
5,116.67:12:42:27
5,116.73:12:42:36
5,116.71:12:42:42
5,116.75:12:42:50
5,116.71:12:42:51
5,116.75:12:42:53
5,116.60:12:43:01
5,116.41:12:43:06
5,116.44:12:43:23
5,117.00:12:43:37
5,116.97:12:43:42
5,116.93:12:43:50
5,116.95:12:44:00
5,116.84:12:44:08
5,116.89:12:44:15
5,116.41:12:44:22
5,116.62:12:44:27
5,116.63:12:44:38
5,116.97:12:44:44
5,116.72:12:44:52
5,116.71:12:44:58
5,116.74:12:45:08
5,116.71:12:45:16
5,116.77:12:45:21
5,117.22:12:45:31
5,116.74:12:45:38
5,116.69:12:45:47
5,116.74:12:45:47
5,116.69:12:45:49
5,116.64:12:45:56
5,116.81:12:46:02
5,118.51:12:46:11
5,118.56:12:46:27
5,119.53:12:46:34
5,119.54:12:46:43
5,119.16:12:47:00
5,118.93:12:47:08
5,118.31:12:47:15
5,118.09:12:47:27
5,121.05:12:47:32
5,121.09:12:47:38
5,121.25:12:47:48
5,121.37:12:47:55
5,121.43:12:48:07
5,121.41:12:48:12
5,121.09:12:48:21
5,121.11:12:48:38
5,121.01:12:48:46
5,121.32:12:48:54
5,121.52:12:49:11
5,121.44:12:49:16
5,121.18:12:49:26
5,121.09:12:49:38
5,121.27:12:49:52
5,121.80:12:49:56
5,121.26:12:50:08
5,121.30:12:50:15
5,121.22:12:50:28
5,121.24:12:50:40
5,115.66:12:51:05
5,115.67:12:51:13
5,119.45:12:51:18
5,119.41:12:51:40
5,118.37:12:51:47
5,118.45:12:51:56
5,118.98:12:52:05
5,117.69:12:52:13
5,117.88:12:52:19
5,119.63:12:52:29
5,119.62:12:52:35
5,119.00:12:52:42
5,118.99:12:52:53
5,119.51:12:53:01
5,119.73:12:53:10
5,119.09:12:53:16
5,118.33:12:53:25
5,118.28:12:53:30
5,118.33:12:53:43
5,117.27:12:53:47
5,117.34:12:53:58
5,117.33:12:54:03
5,117.22:12:54:13
5,117.81:12:54:21
5,117.93:12:54:29
5,116.66:12:58:34
5,116.71:12:58:38
5,116.62:12:58:44
5,116.61:12:58:51
5,116.85:12:59:00
5,116.33:12:59:17
5,116.38:12:59:22
5,116.08:12:59:37
5,116.19:12:59:43
5,115.95:12:59:49
5,115.86:12:59:55
5,116.03:01:00:03
5,115.86:01:00:04
5,116.03:01:00:05
5,115.84:01:00:14
5,115.55:01:00:31
5,115.23:01:00:37
5,115.15:01:00:46
5,115.54:01:00:53
5,117.82:01:00:58
5,117.31:01:01:08
5,117.38:01:01:16
5,117.27:01:01:34
5,117.23:01:01:48
5,117.39:01:01:57
5,115.22:01:02:04
5,115.50:01:02:11
5,114.40:01:02:20
5,114.49:01:02:28
5,114.58:01:02:36
5,113.71:01:02:43
5,113.74:01:02:52
5,113.88:01:03:10
5,114.38:01:03:17
5,114.94:01:03:25
5,114.78:01:03:31
5,114.62:01:03:40
5,114.17:01:03:49
5,114.11:01:03:58
5,114.23:01:04:04
5,114.05:01:04:14
5,114.12:01:04:19
5,113.76:01:04:29
5,113.97:01:04:36
5,114.10:01:04:44
5,114.54:01:05:01
5,114.47:01:05:06
5,114.16:01:05:16
5,114.25:01:05:24
5,114.09:01:05:32
5,113.91:01:05:51
5,113.90:01:05:57
5,117.25:01:06:13
5,117.30:01:06:21
5,117.32:01:06:26
5,117.07:01:06:34
5,117.88:01:06:52
5,117.41:01:07:01
5,117.33:01:07:07
5,115.19:01:07:15
5,115.28:01:07:25
5,115.05:01:07:33
5,115.22:01:07:40
5,115.21:01:07:47
5,115.90:01:08:03
5,116.18:01:08:13
5,116.39:01:08:29
5,116.44:01:08:43
5,118.09:01:09:02
5,118.33:01:09:10
5,118.30:01:09:15
5,118.36:01:09:40
5,118.38:01:09:49
5,118.33:01:09:55
5,118.32:01:10:03
5,118.12:01:10:11
5,118.04:01:10:21
5,117.85:01:10:26
5,117.83:01:10:34
5,117.87:01:11:01
5,117.89:01:11:08
5,118.06:01:11:15
5,118.04:01:11:23
5,118.10:01:11:33
5,118.22:01:11:49
5,118.13:01:11:54
5,117.99:01:12:05
5,117.80:01:12:12
5,117.81:01:12:20
5,117.82:01:12:37
5,115.96:01:12:43
5,116.07:01:12:52
5,116.11:01:13:00
5,116.34:01:13:08
5,118.72:01:13:16
5,119.21:01:13:39
5,118.07:01:13:48
5,118.47:01:13:55
5,117.96:01:14:35
5,117.56:01:14:43
5,117.38:01:14:51
5,117.61:01:14:59
5,117.93:01:15:08
5,117.62:01:15:16
5,117.61:01:15:22
5,117.62:01:15:41
5,117.70:01:15:47
5,117.20:01:15:56
5,117.28:01:16:12
5,117.30:01:16:18
5,117.14:01:16:27
5,117.32:01:16:36
5,117.31:01:16:44
5,117.25:01:16:53
5,117.31:01:17:00
5,116.98:01:17:09
5,118.35:01:17:17
5,119.36:01:17:23
5,119.22:01:17:32
5,119.48:01:17:47
5,119.41:01:17:56
5,121.05:01:18:12
5,120.96:01:18:22
5,120.95:01:18:28
5,121.38:01:18:44
5,120.15:01:18:52
5,120.46:01:19:00
5,120.08:01:19:10
5,119.89:01:19:15
5,120.23:01:19:29
5,120.67:01:19:31
5,120.37:01:19:40
5,120.11:01:19:47
5,120.21:01:19:57
5,120.39:01:20:03
5,117.40:01:20:11
5,117.83:01:20:20
5,117.42:01:20:28
5,118.17:01:20:35
5,117.62:01:20:43
5,117.55:01:20:52
5,117.70:01:20:59
5,117.63:01:21:07
5,118.15:01:21:15
5,118.31:01:21:24
5,118.65:01:21:32
5,118.62:01:21:40
5,118.66:01:21:50
5,118.53:01:21:56
5,118.47:01:22:03
5,118.26:01:22:12
5,121.00:01:22:21
5,121.32:01:22:27
5,121.27:01:22:35
5,121.25:01:22:44
5,121.24:01:23:00
5,121.13:01:23:09
5,120.97:01:23:17
5,120.73:01:23:23
5,120.88:01:23:40
5,120.79:01:23:46
5,117.88:01:24:10
5,118.03:01:24:14
5,117.25:01:24:18
5,117.18:01:24:29
5,117.17:01:24:36
5,117.04:01:24:44
5,117.10:01:24:50
5,117.07:01:25:00
5,117.24:01:25:10
5,120.49:01:25:15
5,120.47:01:25:25
5,120.20:01:25:34
5,120.34:01:25:50
5,120.36:01:26:06
5,120.66:01:26:13
5,120.44:01:26:21
5,120.71:01:26:27
5,120.77:01:26:37
5,120.65:01:26:46
5,120.29:01:26:54
5,119.86:01:27:10
5,119.85:01:27:15
5,119.78:01:27:25
5,119.66:01:27:33
5,119.47:01:27:39
5,118.75:01:27:49
5,118.91:01:27:59
5,119.30:01:28:15
5,119.50:01:28:23
5,119.53:01:28:30
5,119.57:01:28:37
5,119.65:01:28:43
5,119.75:01:28:53
5,120.06:01:29:02
5,119.98:01:29:11
5,119.82:01:29:17
5,119.77:01:29:26
5,119.71:01:29:34
5,119.68:01:29:44
5,119.49:01:29:50
5,119.83:01:29:57
5,119.70:01:30:03
5,119.76:01:30:11
5,120.07:01:30:32
5,120.00:01:30:35
5,119.83:01:30:45
5,119.67:01:30:54
5,119.46:01:31:03
5,120.07:01:31:10
5,119.28:01:31:20
5,119.24:01:31:27
5,118.41:01:31:33
5,116.02:01:31:40
5,117.08:01:31:52
5,117.13:01:31:57
5,116.45:01:32:06
5,116.58:01:32:16
5,116.36:01:32:21
5,116.47:01:32:31
5,116.53:01:32:37
5,116.45:01:32:49
5,117.01:01:32:54
5,116.61:01:33:03
5,117.06:01:33:10
5,117.01:01:33:31
5,118.65:01:33:36
5,118.64:01:33:42
5,118.09:01:33:51
5,118.29:01:33:55
5,118.39:01:34:05
5,117.99:01:34:15
5,117.04:01:34:20
5,118.15:01:34:30
5,118.10:01:34:38
5,118.37:01:34:48
5,118.18:01:34:51
5,119.10:01:35:03
5,118.55:01:35:08
5,118.38:01:35:19
5,118.32:01:35:27
5,118.56:01:35:36
5,118.53:01:35:42
5,119.06:01:35:48
5,119.04:01:35:58
5,119.12:01:36:11
5,119.26:01:36:15
5,119.21:01:36:22
5,118.90:01:36:36
5,118.97:01:36:47
5,118.96:01:36:54
5,115.97:01:37:10
5,116.11:01:37:18
5,116.09:01:37:26
5,116.00:01:37:35
5,115.95:01:37:42
5,116.06:01:37:49
5,118.25:01:37:57
5,118.37:01:38:06
5,118.18:01:38:19
5,118.22:01:38:30
5,118.21:01:38:36
5,118.47:01:38:46
5,118.54:01:38:53
5,118.58:01:39:03
5,118.82:01:39:15
5,118.94:01:39:25
5,118.86:01:39:33
5,118.93:01:39:43
5,119.27:01:39:50
5,118.48:01:39:58
5,118.49:01:40:03
5,119.14:01:40:13
5,121.64:01:40:21
5,123.63:01:40:32
5,123.57:01:40:36
5,123.55:01:40:46
5,124.64:01:41:01
5,124.68:01:41:11
5,128.02:01:41:15
5,128.37:01:41:26
5,127.97:01:41:31
5,127.95:01:41:45
5,129.01:01:41:51
5,128.98:01:41:57
5,128.44:01:42:08
5,129.09:01:42:15
5,128.53:01:42:23
5,128.60:01:42:28
5,128.02:01:42:39
5,129.10:01:42:45
5,128.48:01:42:55
5,128.55:01:43:09
5,128.51:01:43:20
5,126.86:01:43:25
5,128.07:01:43:35
5,128.09:01:43:39
5,128.11:01:43:50
5,128.04:01:43:58
5,128.70:01:44:06
5,128.72:01:44:13
5,128.16:01:44:29
5,128.10:01:44:38
5,128.09:01:44:43
5,128.10:01:44:45
5,128.09:01:44:45
5,125.83:01:44:52
5,125.76:01:45:01
5,125.80:01:45:09
5,125.76:01:45:18
5,125.80:01:45:19
5,125.76:01:45:19
5,125.79:01:45:24
5,125.68:01:45:33
5,125.79:01:45:34
5,125.68:01:45:36
5,124.56:01:45:40
5,124.28:01:45:50
5,124.61:01:45:56
5,124.69:01:46:06
5,124.86:01:46:12
5,126.55:01:46:21
5,126.84:01:46:36
5,126.55:01:46:37
5,126.84:01:46:39
5,126.94:01:46:53
5,127.05:01:46:59
5,127.03:01:47:08
5,127.05:01:47:08
5,127.03:01:47:09
5,127.94:01:47:17
5,127.90:01:47:23
5,127.94:01:47:32
5,129.59:01:47:51
5,129.79:01:47:57
5,131.44:01:48:10
5,131.29:01:48:14
5,132.39:01:48:21
5,133.26:01:48:30
5,133.20:01:48:39
5,131.55:01:48:47
5,131.69:01:48:55
5,131.98:01:49:08
5,130.89:01:49:18
5,133.05:01:49:30
5,133.09:01:49:33
5,132.55:01:49:51
5,132.53:01:50:00
5,129.61:01:50:06
5,129.83:01:50:16
5,130.05:01:50:23
5,130.03:01:50:30
5,129.96:01:50:37
5,129.97:01:50:47
5,130.12:01:50:55
5,130.70:01:51:14
5,130.71:01:51:26
5,130.44:01:51:35
5,129.86:01:51:41
5,129.96:01:51:54
5,129.59:01:52:07
5,130.24:01:52:16
5,130.19:01:52:28
5,130.06:01:52:39
5,131.26:01:52:45
5,130.06:01:52:47
5,131.26:01:52:48
5,131.33:01:52:52
5,130.78:01:53:03
5,130.89:01:53:09
5,130.71:01:53:17
5,130.32:01:53:28
5,130.85:01:53:32
5,130.32:01:53:33
5,130.85:01:53:34
5,130.73:01:53:40
5,130.65:01:53:58
5,130.81:01:54:06
5,131.94:01:54:19
5,130.33:01:54:39
5,130.29:01:54:48
5,130.23:01:54:53
5,130.13:01:55:01
5,129.96:01:55:11
5,129.90:01:55:30
5,129.53:01:55:35
5,129.63:01:55:42
5,128.15:01:55:48
5,128.18:01:56:05
5,128.22:01:56:09
5,129.79:01:56:18
5,129.85:01:56:31
5,129.92:01:56:40
5,130.06:01:56:48
5,129.89:01:57:08
5,130.57:01:57:20
5,130.61:01:57:29
5,130.52:01:57:36
5,130.35:01:57:47
5,128.42:01:57:52
5,128.45:01:58:01
5,128.48:01:58:07
5,128.54:01:58:18
5,128.44:01:58:22
5,128.64:01:58:28
5,126.94:01:58:40
5,127.02:01:58:49
5,127.03:01:58:56
5,127.00:01:59:02
5,127.11:01:59:09
5,126.96:01:59:16
5,128.71:01:59:30
5,128.64:01:59:36
5,128.38:01:59:42
5,128.34:01:59:57
5,128.38:02:00:06
5,128.34:02:00:06
5,127.65:02:00:15
5,127.30:02:00:22
5,127.04:02:00:29
5,125.42:02:00:41
5,125.37:02:00:48
5,124.42:02:01:13
5,124.68:02:01:18
5,124.80:02:01:26
5,125.26:02:01:37
5,125.47:02:01:48
5,125.69:02:01:51
5,125.62:02:02:00
5,124.48:02:02:06
5,128.21:02:02:28
5,126.96:02:02:44
5,125.45:02:03:11
5,125.18:02:03:14
5,125.96:02:03:33
5,124.43:02:04:07
5,124.52:02:04:12
5,125.09:02:04:25
5,125.35:02:04:35
5,125.67:02:04:48
5,125.88:02:04:56
5,125.99:02:05:07
5,127.64:02:05:19
5,127.60:02:05:31
5,127.50:02:05:37
5,125.31:02:05:45
5,125.48:02:05:55
5,125.47:02:06:03
5,125.50:02:06:09
5,124.13:02:06:17
5,124.12:02:06:23
5,126.35:02:06:30
5,126.42:02:06:43
5,126.52:02:06:50
5,126.77:02:06:57
5,126.29:02:07:11
5,126.58:02:07:19
5,127.00:02:07:32
5,126.74:02:07:37
5,126.67:02:07:41
5,124.48:02:07:52
5,124.51:02:07:59
5,124.22:02:08:06
5,124.49:02:08:13
5,124.53:02:08:26
5,124.42:02:08:31
5,124.43:02:08:38
5,124.85:02:08:51
5,125.02:02:09:01
5,124.98:02:09:12
5,125.08:02:09:18
5,125.04:02:09:30
5,124.89:02:09:37
5,124.95:02:09:46
5,125.20:02:09:52
5,125.07:02:10:02
5,121.16:02:10:23
5,120.75:02:10:30
5,120.85:02:10:44
5,121.45:02:10:49
5,121.47:02:10:56
5,121.55:02:11:01
5,121.24:02:11:12
5,122.63:02:11:17
5,122.60:02:11:31
5,122.62:02:11:32
5,122.47:02:11:46
5,122.99:02:11:54
5,123.04:02:12:05
5,125.22:02:12:14
5,126.79:02:12:23
5,128.44:02:12:29
5,128.77:02:12:43
5,129.21:02:12:45
5,128.99:02:12:54
5,129.60:02:13:19
5,129.51:02:13:33
5,128.96:02:13:34
5,128.97:02:13:41
5,128.99:02:13:51
5,128.63:02:13:56
:02:14:00
5,128.63:02:14:01
5,128.29:02:14:06
5,128.63:02:14:07
5,128.29:02:14:07
5,126.12:02:14:28
5,126.15:02:14:29
5,127.25:02:14:39
5,127.47:02:14:46
:02:14:46
5,127.47:02:14:47
5,129.44:02:14:55
5,128.91:02:15:02
5,128.87:02:15:09
5,128.92:02:15:18
5,129.24:02:15:25
5,129.22:02:15:34
5,129.18:02:15:41
5,130.31:02:15:51
5,130.57:02:15:58
5,130.26:02:16:07
5,130.84:02:16:13
5,130.26:02:16:14
5,130.84:02:16:16
5,130.93:02:16:30
5,130.97:02:16:36
:02:16:49
5,130.37:02:39:46
5,130.89:02:40:04
5,132.19:02:40:13
5,131.49:02:40:24
5,131.46:02:40:39
5,131.52:02:40:48
5,131.57:02:40:53
5,131.45:02:41:02
5,131.54:02:41:13
5,129.61:02:41:18
5,131.08:02:41:27
5,131.11:02:41:33
5,130.60:02:41:50
5,130.52:02:41:56
5,130.64:02:42:08
5,130.78:02:42:14
5,130.51:02:42:23
5,130.52:02:42:30
5,130.58:02:42:39
5,130.64:02:42:47
5,130.84:02:42:56
5,130.29:02:43:02
5,130.52:02:43:10
5,130.42:02:43:18
5,130.45:02:43:29
5,129.45:02:43:36
5,131.09:02:43:42
5,130.65:02:43:49
5,130.71:02:44:02
5,130.80:02:44:09
5,129.16:02:44:15
5,130.58:02:44:23
5,130.79:02:44:30
5,131.01:02:44:40
5,131.12:02:44:47
5,131.18:02:44:54
5,129.58:02:45:17
5,130.35:02:45:18
5,131.08:02:45:26
5,131.09:02:45:33
5,130.92:02:45:41
5,130.37:02:45:52
5,130.39:02:45:58
5,130.50:02:46:07
5,132.71:02:46:14
5,132.15:02:46:22
5,132.42:02:46:30
5,131.43:02:46:38
5,131.42:02:46:45
5,131.20:02:46:58
5,131.21:02:47:02
5,131.93:02:47:11
5,131.44:02:47:18
5,132.22:02:47:26
5,132.07:02:47:35
5,132.14:02:47:56
5,133.20:02:48:00
5,133.06:02:48:09
5,133.13:02:48:16
5,132.94:02:48:24
5,133.50:02:48:33
5,132.40:02:48:37
5,133.54:02:48:51
5,136.80:02:48:55
5,135.38:02:49:14
5,135.34:02:49:18
5,136.45:02:49:26
5,134.65:02:49:34
5,135.18:02:49:46
5,135.61:02:49:50
5,135.58:02:49:59
5,136.92:02:50:10
5,135.44:02:50:15
5,138.61:02:50:24
5,135.01:02:50:32
5,137.13:02:50:40
5,136.99:02:50:51
5,137.55:02:50:58
5,137.28:02:51:03
5,137.18:02:51:11
5,134.84:02:51:18
5,135.08:02:51:27
5,135.67:02:51:34
5,135.13:02:51:42
5,135.12:02:51:51
5,134.82:02:51:57
5,134.78:02:52:08
5,134.01:02:52:22
5,134.63:02:52:34
5,134.58:02:52:40
5,132.82:02:52:59
5,132.85:02:53:04
5,132.31:02:53:14
5,132.15:02:53:22
5,132.00:02:53:28
5,132.03:02:53:38
5,130.97:02:53:43
5,132.73:02:53:52
5,132.76:02:53:57
5,131.96:02:54:07
5,132.19:02:54:18
5,132.12:02:54:22
5,132.13:02:54:34
5,131.75:02:54:39
5,133.52:02:54:49
5,133.54:02:55:01
5,132.56:02:55:07
5,132.52:02:55:11
5,133.29:02:55:22
5,134.45:02:55:27
5,135.42:02:55:36
5,135.80:02:55:45
5,134.89:02:55:55
5,134.59:02:56:01
5,134.70:02:56:09
5,133.87:02:56:23
5,133.84:02:56:31
5,134.38:02:56:39
5,134.37:02:56:52
5,130.27:02:56:55
5,130.31:02:57:02
5,130.50:02:57:12
5,130.57:02:57:21
5,128.96:02:57:29
5,128.70:02:57:35
5,128.99:02:57:44
5,128.26:02:57:50
5,128.39:02:57:59
5,128.54:02:58:06
5,127.32:02:58:24
5,127.30:02:58:30
5,126.07:02:58:37
5,126.33:02:58:46
5,127.49:02:58:56
5,125.66:02:59:02
5,125.65:02:59:09
5,124.91:02:59:18
5,125.42:02:59:28
5,125.63:02:59:35
5,123.58:02:59:42
5,123.66:02:59:51
5,123.49:02:59:59
5,124.16:03:00:08
5,124.04:03:00:15
5,123.42:03:00:22
5,124.28:03:00:30
5,123.06:03:00:39
5,123.77:03:00:46
5,124.73:03:00:56
5,124.59:03:01:02
5,123.58:03:01:10
5,123.26:03:01:19
5,121.89:03:01:27
5,123.94:03:01:33
5,121.35:03:01:42
5,121.12:03:01:51
5,120.98:03:02:00
5,120.77:03:02:07
5,121.12:03:02:14
5,120.83:03:02:22
5,119.07:03:02:30
5,116.73:03:02:37
5,116.82:03:02:48
5,116.45:03:02:54
5,115.51:03:03:04
5,117.12:03:03:12
5,117.50:03:03:19
5,117.43:03:03:26
5,115.84:03:03:37
5,115.94:03:03:42
5,115.77:03:03:51
5,115.94:03:03:59
5,118.28:03:04:06
5,118.05:03:04:15
5,112.94:03:04:22
5,111.36:03:04:31
5,109.73:03:04:39
5,109.61:03:04:47
5,110.59:03:04:54
5,110.29:03:05:02
5,110.94:03:05:11
5,112.29:03:05:17
5,110.11:03:05:26
5,109.94:03:05:35
5,108.23:03:05:45
5,110.22:03:05:50
5,109.47:03:05:58
5,108.98:03:06:06
5,108.63:03:06:15
5,108.65:03:06:22
5,108.66:03:06:32
5,112.02:03:06:38
5,114.16:03:06:47
5,115.13:03:06:53
5,114.83:03:07:11
5,113.34:03:07:18
5,113.42:03:07:28
5,113.48:03:07:36
5,115.43:03:07:42
5,115.78:03:07:49
5,115.97:03:07:58
5,115.78:03:07:59
5,115.97:03:08:02
5,115.98:03:08:07
5,112.99:03:08:15
5,114.43:03:08:23
5,114.03:03:08:31
5,116.34:03:08:38
5,118.27:03:08:47
5,118.28:03:08:54
5,118.22:03:09:03
5,118.31:03:09:11
5,116.11:03:09:19
5,118.31:03:09:20
5,116.11:03:09:22
5,116.09:03:09:26
5,113.69:03:09:39
5,113.50:03:09:42
5,112.79:03:09:50
5,112.35:03:10:00
5,108.81:03:10:07
5,108.30:03:10:16
5,112.05:03:10:24
5,111.78:03:10:30
5,111.88:03:10:39
5,111.78:03:10:47
5,112.87:03:10:54
5,114.81:03:11:02
5,115.75:03:11:10
5,116.29:03:11:21
5,117.12:03:11:36
5,114.20:03:11:44
5,114.16:03:11:52
5,113.07:03:12:00
5,116.57:03:12:09
5,115.77:03:12:16
5,115.66:03:12:30
5,116.13:03:12:32
5,116.05:03:12:38
5,116.50:03:12:48
5,117.38:03:12:56
5,117.03:03:13:03
5,116.74:03:13:14
5,117.07:03:13:20
5,118.50:03:13:50
5,118.93:03:13:52
5,118.99:03:14:00
5,118.71:03:14:15
5,118.13:03:14:16
5,114.74:03:14:59
5,114.78:03:15:03
5,116.93:03:15:11
5,116.58:03:15:19
5,116.70:03:15:27
5,113.44:03:15:36
5,113.59:03:15:43
5,111.70:03:15:53
5,111.97:03:16:00
5,111.87:03:16:07
5,112.14:03:16:15
5,113.15:03:16:25
5,113.10:03:16:31
5,181.35:12:21:31
5,181.41:12:21:42
5,181.33:12:21:55
5,182.08:12:22:07
5,181.70:12:22:19
5,181.78:12:22:31
5,181.46:12:22:44
5,181.26:12:22:56
5,181.46:12:23:09
5,181.42:12:23:22
5,181.01:12:23:34
5,181.03:12:23:47
5,181.22:12:24:00
5,181.77:12:24:11
5,181.55:12:24:24
5,181.53:12:24:36
5,181.67:12:24:48
5,181.36:12:25:01
5,180.76:12:25:14
5,181.31:12:25:25
5,181.86:12:25:50
5,181.84:12:25:58
5,181.76:12:26:11
5,181.90:12:26:20
5,181.82:12:26:30
5,181.85:12:26:38
5,181.88:12:26:52
5,181.81:12:27:03
5,181.76:12:27:10
5,182.19:12:27:17
5,178.88:12:27:23
5,178.74:12:27:32
5,178.76:12:27:41
5,178.88:12:27:48
5,181.63:12:28:00
5,181.58:12:28:04
5,181.56:12:28:15
5,179.44:12:28:23
5,179.34:12:28:29
5,179.38:12:28:39
5,178.98:12:28:52
5,179.23:12:29:00
5,179.54:12:29:12
5,179.68:12:29:17
5,179.75:12:29:25
5,179.83:12:29:32
5,180.78:12:29:41
5,180.70:12:29:47
5,180.35:12:29:55
5,180.43:12:30:04
5,180.38:12:30:16
5,179.96:12:30:19
5,180.53:12:30:28
5,180.58:12:30:38
5,180.61:12:30:44
5,180.49:12:30:54
5,180.44:12:31:01
5,180.46:12:31:10
5,181.06:12:31:18
5,182.70:12:31:24
5,182.79:12:31:32
5,182.75:12:31:39
5,180.00:12:31:49
5,179.98:12:32:04
5,179.90:12:32:20
5,179.31:12:32:28
5,178.78:12:32:37
5,178.70:12:32:47
5,178.83:12:32:52
5,178.75:12:33:05
